Var1,Var2
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=30016,y=44576,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=131488,y=50624,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=119840,y=34272,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=105728,y=49504,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=77280,y=30464,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=114240,y=33824,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=32704,y=44128,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=74816,y=30016,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=29568,y=9408,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=122080,y=33824,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-A5EN-01Z-00-DX1.C389C26A-2B88-4DCA-9B32-FEECDFFC35A6 [x=77728,y=23296,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=51072,y=39424,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-66-2771-01Z-00-DX1.b84a28ec-2726-4386-9445-0f5ca351d985 [x=8288,y=9408,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=24416,y=47712,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=113792,y=30016,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=18816,y=19264,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=122304,y=76608,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-66-2771-01Z-00-DX1.b84a28ec-2726-4386-9445-0f5ca351d985 [x=10080,y=8960,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=122304,y=32256,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=122976,y=34720,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=24640,y=35616,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=18816,y=19712,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=18816,y=18368,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=50400,y=35168,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=23072,y=36736,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=109984,y=31360,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=29568,y=5600,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=105280,y=49280,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-A5EN-01Z-00-DX1.C389C26A-2B88-4DCA-9B32-FEECDFFC35A6 [x=76160,y=21952,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=54208,y=37632,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=110656,y=32032,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=30912,y=41664,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=24864,y=35392,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=76608,y=33600,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=99008,y=27328,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=99232,y=28224,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=132160,y=50848,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=30240,y=43904,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=111328,y=33600,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=53312,y=37856,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=99680,y=29344,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=31360,y=40768,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=28672,y=6272,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=28000,y=5824,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=27552,y=8064,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=33824,y=44128,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-66-2771-01Z-00-DX1.b84a28ec-2726-4386-9445-0f5ca351d985 [x=31136,y=26880,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=99008,y=26880,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=18368,y=19264,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=75936,y=33600,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=134176,y=53984,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-A5EN-01Z-00-DX1.C389C26A-2B88-4DCA-9B32-FEECDFFC35A6 [x=46592,y=26656,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=32928,y=44128,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=17472,y=18816,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=76160,y=33376,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=120512,y=75264,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-77-8145-01Z-00-DX1.9d76de05-3cb7-4cd8-879b-11ea7f88d583 [x=33600,y=47712,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=121408,y=30688,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-77-8145-01Z-00-DX1.9d76de05-3cb7-4cd8-879b-11ea7f88d583 [x=34944,y=47488,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=131936,y=53536,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=29792,y=43008,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=54656,y=38080,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-77-8145-01Z-00-DX1.9d76de05-3cb7-4cd8-879b-11ea7f88d583 [x=34496,y=46144,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=137536,y=81088,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=79520,y=30912,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=132384,y=49952,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=107744,y=47488,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=99456,y=27776,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=111552,y=41216,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=23520,y=36288,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=79072,y=32032,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=52864,y=34944,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=79296,y=32032,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=33600,y=43456,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=34048,y=41440,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=123648,y=30240,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=52864,y=35168,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-66-2771-01Z-00-DX1.b84a28ec-2726-4386-9445-0f5ca351d985 [x=34944,y=19488,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=114688,y=33152,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=124768,y=29792,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=124768,y=31808,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=120736,y=30016,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=98560,y=28224,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=124096,y=30912,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=112000,y=34496,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=51744,y=34944,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=32704,y=43008,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=133056,y=52416,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-A5EN-01Z-00-DX1.C389C26A-2B88-4DCA-9B32-FEECDFFC35A6 [x=64512,y=24192,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=28224,y=6048,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=113344,y=31360,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=121408,y=30240,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=26432,y=9184,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=111776,y=31808,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=32032,y=41440,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-66-2771-01Z-00-DX1.b84a28ec-2726-4386-9445-0f5ca351d985 [x=32704,y=16800,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=108416,y=47488,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=46592,y=24864,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=34496,y=43456,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=52640,y=38304,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=111328,y=34496,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=54656,y=36736,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=112896,y=30912,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-66-2771-01Z-00-DX1.b84a28ec-2726-4386-9445-0f5ca351d985 [x=31584,y=17696,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-66-2771-01Z-00-DX1.b84a28ec-2726-4386-9445-0f5ca351d985 [x=32928,y=28672,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=120512,y=29792,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=133056,y=54432,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-77-8145-01Z-00-DX1.9d76de05-3cb7-4cd8-879b-11ea7f88d583 [x=62272,y=70336,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=111104,y=31360,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=52640,y=37632,w=224,h=224].png",1
